Date & Time;Conduct [uS/cm];Resist [ohm*cm];RawResist [ohm];Temp [C];OperTime [d];SerialNumber;I  [mA];I [mA];Latit GPS;Lontit GPS;Altit GPS [m];Battery [V];DeviceID
08.05.2013 11:50:00;1,7;582694,3;212913,8;17,87;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 11:55:00;1,7;583593,3;213242,3;18,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 12:00:00;1,7;595817,6;217709;18,02;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 12:05:00;1,7;596329,8;217896,1;17,76;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 12:10:00;1,7;604634,7;223529,9;17,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 12:15:00;1,7;586158,9;216699,5;17,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 12:20:00;1,8;566831,5;209554,3;17,74;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 12:25:00;1,7;594983,4;217404,2;17,88;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 12:30:00;1,7;595601,3;217629,9;17,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 12:35:00;1,7;590399,2;215729,1;17,91;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 12:40:00;1,7;591736,2;216217,6;17,85;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 12:45:00;1,7;580831;212232,9;17,89;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 12:50:00;1,7;590498,4;215765,3;17,82;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 12:55:00;1,7;594917;217379,9;17,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 13:00:00;1,7;604568,2;218367,2;18,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 13:05:00;1,7;599329,2;216475;18,63;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,68;002C885B
08.05.2013 13:10:00;1,6;625057,1;223202,2;18,79;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 13:15:00;1,7;605273,5;218622;18,71;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 13:20:00;1,6;612840,7;221355,2;18,75;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 13:25:00;1,6;620072,8;221422,3;18,82;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 13:30:00;1,6;629116,2;224651,7;18,9;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 13:40:00;1,6;624444,8;222983,5;19,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 13:45:00;1,6;631107,9;225362,9;18,91;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 13:50:00;1,6;621237,2;221838,1;18,9;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 13:55:00;1,6;609398,4;217610,6;18,76;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 14:00:00;1,6;613734,6;221678,1;18,65;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 14:10:00;1,6;643697,5;229858,5;18,86;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 14:15:00;1,6;607028,1;219255,8;18,73;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 14:20:00;1,6;608839,3;219909,9;18,71;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 14:25:00;1,6;632186,6;225748,1;19,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 14:30:00;1,6;630883,7;225282,8;18,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 14:35:00;1,6;639576,1;228386,8;18,88;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
08.05.2013 14:40:00;1,6;636600,1;227324,1;19,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 14:45:00;1,5;646534,5;228277,5;19,46;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 14:50:00;1,6;643886,5;227342,6;19,28;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 14:55:00;1,6;641271,7;228992,3;19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:00:00;1,6;643548,3;229805,2;19,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:05:00;1,6;640347;226092,8;19,69;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,63;002C885B
08.05.2013 15:10:00;1,5;660813;230726,5;20,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:15:00;1,5;659306,6;227670,9;20,3;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:20:00;1,6;642524,2;224340,9;20,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:25:00;1,5;661014,4;233390,1;19,7;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:30:00;1,5;653411,9;228142,4;19,93;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:35:00;1,5;649564,3;226799;20,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
08.05.2013 15:40:00;1,5;650675,5;227187;20,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:45:00;1,5;653619;228214,7;19,83;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:50:00;1,5;649448,5;229306,4;19,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 15:55:00;1,5;650988,5;229850,1;19,34;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:00:00;1,5;651420,9;230002,8;19,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:05:00;1,5;660337,3;228026,8;20,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
08.05.2013 16:10:00;1,5;669983,5;231357,8;20,46;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:15:00;1,5;676346,8;231016,5;20,76;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:20:00;1,5;679366;234597,8;20,28;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:25:00;1,5;663872,1;231794,6;20,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:30:00;1,5;656234,9;229128,1;20,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:35:00;1,5;673727,1;232650,5;20,39;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
08.05.2013 16:40:00;1,5;671646,7;231932,1;20,51;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:45:00;1,5;682535,1;233130,2;20,89;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:50:00;1,5;659367,1;225216,8;20,99;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 16:55:00;1,5;666499,2;230154,6;20,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:00:00;1,5;668968,3;236198,4;19,74;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:05:00;1,5;665036,5;234810,2;19,68;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
08.05.2013 17:10:00;1,6;642683,9;226918;19,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:15:00;1,6;643505,1;229789,8;19,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:20:00;1,6;631286,7;225426,7;19,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:25:00;1,5;647956,2;231379,3;19,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:30:00;1,5;653827,9;233476;19,02;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:35:00;1,6;643005,2;229611,3;18,89;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
08.05.2013 17:40:00;1,6;618946,4;221020,1;18,87;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:45:00;1,6;625151,5;223235,9;18,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:50:00;1,6;633275;226136,7;19,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 17:55:00;1,5;646462,3;228252;19,63;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:00:00;1,5;653304,8;230668;19,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:05:00;1,5;654558,2;231110,5;19,38;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
08.05.2013 18:10:00;1,6;640571,6;228742,3;19,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:15:00;1,5;647732,4;228700,5;19,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:20:00;1,6;633057,9;226059,2;19,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:25:00;1,6;633606,2;226255;19,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:30:00;1,6;630481;225139;18,81;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,69;002C885B
08.05.2013 18:35:00;1,6;636833;230021,2;18,64;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:40:00;1,6;613280,1;221513,9;18,71;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:45:00;1,6;615682,2;222381,6;18,68;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:50:00;1,6;622496,5;224842,8;18,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 18:55:00;1,6;618050;220700;18,83;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:05:00;1,6;630569;227758,6;18,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:10:00;1,7;604085;218192,7;18,48;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:15:00;1,6;614244,5;221862,3;18,51;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:20:00;1,7;599609,5;216576,2;18,39;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:25:00;1,6;616210,8;222572,5;18,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:30:00;1,7;601712,9;217335,9;18,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:35:00;1,6;623130,9;225072;18,27;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:40:00;1,7;604506,6;218345;18,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:45:00;1,6;611185,4;220757,3;18,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:50:00;1,6;613328,7;221531,5;18,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 19:55:00;1,7;602324,9;220086,7;18,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:00:00;1,7;594521,4;217235,3;18,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:05:00;1,6;615535,2;224913,7;18,15;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:10:00;1,6;610823,9;223192,2;18,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:15:00;1,6;606506,6;221614,7;18,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:20:00;1,7;601505;219787,1;18,15;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:25:00;1,6;614453,9;224518,6;18,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:30:00;1,6;608548,1;222360,7;18,08;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
08.05.2013 20:35:00;1,7;604260,9;220794,1;18,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:40:00;1,7;602269,3;220066,4;18,02;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:45:00;1,7;595077,2;217438,4;18,04;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:50:00;1,7;596748;218048,9;18,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 20:55:00;1,7;596191;217845,4;18,02;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 21:00:00;1,7;602412,5;220118,7;18,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,63;002C885B
08.05.2013 21:05:00;1,6;607502;221978,4;17,98;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 21:10:00;1,7;600813,6;219534,5;17,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 21:15:00;1,7;601797,5;219894;17,91;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 21:20:00;1,7;593926,9;217018,1;17,91;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 21:25:00;1,7;597800,5;218433,5;17,89;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 21:30:00;1,7;595665,6;217653,4;17,88;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
08.05.2013 21:35:00;1,7;591983;216307,8;17,88;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 21:40:00;1,7;587706;214745;17,87;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 21:45:00;1,7;587695,2;214741,1;17,86;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
08.05.2013 21:50:00;1,7;588070,8;214878,3;17,82;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 21:55:00;1,7;586279,2;214223,7;17,81;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:00:00;1,7;590657,3;215823,4;17,79;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
08.05.2013 22:05:00;1,7;591808,2;216244;17,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:10:00;1,7;582151,6;212715,5;17,76;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:15:00;1,7;584348,8;216030,3;17,74;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:20:00;1,7;584629,1;216133,9;17,75;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:25:00;1,7;575418;210255;17,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:30:00;1,7;589717,2;215479,9;17,8;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
08.05.2013 22:35:00;1,7;593607,3;216901,3;17,8;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:40:00;1,7;580868,5;212246,6;17,79;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:45:00;1,7;594913,6;217378,7;17,76;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:50:00;1,7;579699,2;214311,4;17,72;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 22:55:00;1,7;579179;214119;17,68;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:00:00;1,7;589705,7;218010,7;17,67;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
08.05.2013 23:05:00;1,8;568156,3;210044;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:10:00;1,7;573233,6;211921,1;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:15:00;1,7;573187,7;211904,1;17,65;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:20:00;1,7;579675,5;214302,6;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:25:00;1,7;571535,2;211293,2;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:30:00;1,7;572002,1;211465,8;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
08.05.2013 23:35:00;1,7;574591,8;212423,2;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:40:00;1,8;563309,5;208252,2;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:45:00;1,8;566922,9;209588;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:50:00;1,8;567417,4;209770,9;17,65;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
08.05.2013 23:55:00;1,8;568669,8;210233,8;17,64;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:00:00;1,7;579884;214379,7;17,63;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
09.05.2013 00:05:00;1,7;574837,8;212514,1;17,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:10:00;1,8;567198,3;209689,8;17,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:15:00;1,7;571999,4;211464,8;17,61;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:20:00;1,8;563243,3;208227,7;17,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:25:00;1,8;565703,8;209137,4;17,61;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:30:00;1,8;559635,4;206893,9;17,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
09.05.2013 00:35:00;1,8;560318,8;207146,6;17,59;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:40:00;1,8;563978,1;208499,4;17,58;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:45:00;1,8;565415,3;209030,7;17,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:50:00;1,7;577190,7;213384;17,58;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 00:55:00;1,7;581280,8;214896,1;17,58;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 01:00:00;1,8;571159,6;211154,3;17,58;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,64;002C885B
09.05.2013 01:05:00;1,7;581703,9;215052,5;17,58;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 01:10:00;1,8;564794,3;208801,1;17,57;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 01:15:00;1,7;575105,5;212613,1;17,57;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 01:20:00;1,8;569215,8;210435,7;17,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 01:25:00;1,8;565319,9;208995,4;17,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 01:30:00;1,8;566547,6;209449,3;17,55;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,68;002C885B
09.05.2013 01:35:00;1,7;575304,9;212686,8;17,55;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 01:40:00;1,8;558814,7;206590,5;17,55;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 01:45:00;1,8;562671,4;208016,3;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 01:50:00;1,8;570364,9;210860,5;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 01:55:00;1,8;562931,6;208112,5;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:05:00;1,8;569291,3;210463,6;17,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:10:00;1,8;562378,2;207907,9;17,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:15:00;1,7;576912,4;213281,1;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:20:00;1,8;568839,3;210296,5;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:25:00;1,8;563784,7;208427,9;17,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:30:00;1,8;562297,7;207878,1;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
09.05.2013 02:35:00;1,7;578326,6;213803,9;17,52;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:40:00;1,7;583440,2;215694,4;17,52;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:45:00;1,7;573219,8;211916;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:50:00;1,8;559891,8;206988,7;17,52;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 02:55:00;1,8;566658,6;209490,3;17,52;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:00:00;1,8;558263,3;206386,6;17,51;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
09.05.2013 03:05:00;1,7;572864;211784,4;17,5;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:10:00;1,8;563361,8;208271,5;17,5;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:15:00;1,8;563292,6;208245,9;17,49;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:20:00;1,8;566345,8;209374,7;17,47;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:25:00;1,8;568593;210205,5;17,46;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:30:00;1,8;555156,6;205238,1;17,45;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
09.05.2013 03:35:00;1,8;562008;207771,1;17,42;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:40:00;1,8;564960,7;208862,6;17,42;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:45:00;1,8;571375,2;211234;17,41;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:50:00;1,8;569312,3;210471,4;17,4;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 03:55:00;1,7;574215,3;212284;17,37;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:00:00;1,8;565917,8;209216,5;17,36;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
09.05.2013 04:05:00;1,8;570119,7;210769,9;17,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:10:00;1,8;566316,7;209363,9;17,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:15:00;1,8;559025,3;206668,3;17,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:20:00;1,8;564749,7;208784,6;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:25:00;1,8;565179,6;208943,6;17,3;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:30:00;1,8;559546,4;206861;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
09.05.2013 04:35:00;1,8;571371,2;211232,6;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:40:00;1,8;570584,4;210941,7;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:45:00;1,8;562535,3;207966;17,28;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:50:00;1,8;562387,8;207911,5;17,28;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 04:55:00;1,8;564574,7;208719,9;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 05:00:00;1,8;555350,9;205310;17,28;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
09.05.2013 05:05:00;1,8;563553,9;208342,6;17,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 05:10:00;1,8;559532,7;209318,5;17,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
